dataset,query_id,level,predicted_variance_ratio,predicted_relative_variance,empirical_relative_variance,mean_relative_error,ordering_spearman
cifar10_gist512,1,0.75,0.9505116721083112,0.02533822042648664,0.025477918151503298,0.12689454503889658,0.26264932510812866
cifar10_gist512,1,1.0,0.9986238602031552,0.026620768829541695,0.02736868518767392,0.13250542373647564,0.005113105973496801
cifar10_gist512,2,0.0,0.2876023792821653,0.0064078601551515995,0.0066804539143502,0.0645497541291967,1.0
cifar10_gist512,2,0.25,0.5877951060402973,0.013096236716781302,0.013501538165348558,0.09217535173844413,0.7594395494753632
cifar10_gist512,2,0.5,0.8155004518473674,0.018169574483158542,0.01835086741843118,0.10758414110411647,0.5010141805434211
cifar10_gist512,2,0.75,0.9537299298560986,0.02124936529229694,0.021211395273331858,0.11518333804113323,0.24205262427878843
cifar10_gist512,2,1.0,0.9999130372777879,0.022278337634692603,0.022463241242431438,0.11981049488606117,0.00602484891569908
cifar10_gist512,3,0.0,0.3334309721856062,0.010558351497892,0.0100088474168082,0.0801323162727589,1.0
cifar10_gist512,3,0.25,0.6344932915839402,0.0200917243880649,0.019762578016834557,0.11188495742624874,0.7535806586628928
cifar10_gist512,3,0.5,0.8487332582450545,0.02687579983875684,0.02679769933481612,0.13094905189142333,0.49100998375547444
cifar10_gist512,3,0.75,0.9625640216552707,0.0304803396434437,0.03037594898596014,0.13952531994951436,0.23509424789561623
cifar10_gist512,3,1.0,1.0001242914963666,0.03166971484976738,0.031459960363390035,0.14122457719815604,0.00488977192197432
cifar10_gist512,4,0.0,0.2711225865590445,0.0057420122947705,0.0056773286954138,0.0595999658996629,1.0
cifar10_gist512,4,0.25,0.579159498073938,0.01226582042012742,0.012545661538111699,0.08838483756569485,0.7596171748045538
cifar10_gist512,4,0.5,0.7922715095177859,0.0167792466359376,0.016339444368382937,0.10158164563202157,0.5097613572851445
cifar10_gist512,4,0.75,0.9534827934551323,0.02019348514026968,0.0204846404329619,0.11451883004991052,0.2613866421189089
cifar10_gist512,4,1.0,1.0011480706302782,0.021202971701485142,0.02142486098713704,0.11775147519990829,-0.0003597562591164602
cifar10_gist512,5,0.0,0.3233095591370956,0.0102639929676951,0.0106132800757503,0.0830272061166587,1.0
cifar10_gist512,5,0.25,0.6594617399512239,0.020935696053617742,0.021106413805683122,0.11503291356552588,0.7363540056099875
cifar10_gist512,5,0.5,0.8407279894990985,0.02669029086239958,0.02702297959198554,0.13160375218996184,0.5019051864310969
cifar10_gist512,5,0.75,0.9590569653935651,0.03044683854907148,0.03097623295151112,0.1397619628957621,0.23973859811700798
cifar10_gist512,5,1.0,0.9999592015377166,0.031745347214472766,0.0310353329562728,0.14035093680293806,-0.0029489953706787198
cifar10_gist512,6,0.0,0.768423865622575,0.0191185008654678,0.0197546796333327,0.0997479435528477,1.0
cifar10_gist512,6,0.25,0.8641950906575318,0.0215013032882352,0.022056805755509577,0.1078884044039518,0.7564749840513676
cifar10_gist512,6,0.5,0.9403814939116716,0.023396832411827738,0.02435686461814566,0.11542575564297435,0.5044723053229914
cifar10_gist512,6,0.75,0.9856794523031395,0.024523852400996797,0.02451632685427518,0.1157796647802057,0.2569024771862326
cifar10_gist512,6,1.0,0.9988116305732564,0.02485058296319672,0.0244192482528778,0.1168905283660204,-0.01904331908632704
cifar10_gist512,7,0.0,0.22764735668471753,0.0044769207218839,0.00448114634792,0.0545417706797965,1.0
cifar10_gist512,7,0.25,0.5847844479965907,0.01150039100474726,0.01154163092647978,0.0857029165044924,0.7489589649905095
cifar10_gist512,7,0.5,0.8025872567600991,0.01578370850967372,0.01576584624847876,0.09985404396651738,0.5056804160418303
cifar10_gist512,7,0.75,0.9470203896868863,0.0186241354539764,0.018811561182915982,0.10983407952110409,0.257275982150282
cifar10_gist512,7,1.0,0.999265937573339,0.019651598190049323,0.0202457067024541,0.11394048543907279,0.00745729555795408
cifar10_gist512,8,0.0,0.2927860436235158,0.0068126112021869,0.007348297984780901,0.0680512189485934,1.0
cifar10_gist512,8,0.25,0.5888684852000812,0.013701923729832722,0.014309864238258979,0.09512831324424456,0.75963072895439
cifar10_gist512,8,0.5,0.8246766590815156,0.01918876110455954,0.0184783042005024,0.10859768816757986,0.5026710074051186
cifar10_gist512,8,0.75,0.9519887770710307,0.02215108796432194,0.02190414948935766,0.11873238824575935,0.24995644462911346
cifar10_gist512,8,1.0,0.9985486663819627,0.02323445389108074,0.0228093007951187,0.12033856264149749,-7.851687835597893e-05
cifar10_gist512,9,0.0,0.3027697517871934,0.0075705259528797,0.0073059423824253,0.0682386294957832,1.0
cifar10_gist512,9,0.25,0.5943170308512664,0.014860442563167,0.014557480852665039,0.09614919313984426,0.7492594735770749
cifar10_gist512,9,0.5,0.8208737698093291,0.02052532045125712,0.0203137233091853,0.11379713366496347,0.4917118521240906
cifar10_gist512,9,0.75,0.9502380783821849,0.023759975992790523,0.02410187857564188,0.12343034006984,0.251689384658317
cifar10_gist512,9,1.0,0.9997782367996242,0.02499868974406582,0.02544847832014676,0.12705930479463173,-0.02287807908248648
cifar10_gist512,10,0.0,0.3602942859336915,0.0109350231432562,0.0112889307396006,0.0830025445994735,1.0
cifar10_gist512,10,0.25,0.6546588790451398,0.01986906335398912,0.02004619236658256,0.11185932784938354,0.7446697724926981
cifar10_gist512,10,0.5,0.8481228572221827,0.025740744258586478,0.026428308111012523,0.12899984915672977,0.49482982901894446
cifar10_gist512,10,0.75,0.9693603992474156,0.0294203344703541,0.0308853664141521,0.13941801787781194,0.2590896173800862
cifar10_gist512,10,1.0,1.0005320244498184,0.03036640121720202,0.030372158678054862,0.1386910493614859,0.01792370184012766
cifar10_gist512,11,0.0,0.3296034090468474,0.0084383926839264,0.0091296952608436,0.0769837764943074,1.0
cifar10_gist512,11,0.25,0.6246084238379126,0.015991009223097978,0.01614769077296168,0.10162369375581244,0.7372481812692071
cifar10_gist512,11,0.5,0.8318301354381485,0.02129622794087416,0.0212730337696586,0.11710331792723652,0.5063141623329772
cifar10_gist512,11,0.75,0.9630347291764781,0.02465528265180922,0.02501606939876066,0.12562125745408012,0.23378470318455116
cifar10_gist512,11,1.0,1.0000095564282785,0.025601899413672503,0.02518752168063802,0.12682106032640394,0.016266088072547442
cifar10_gist512,12,0.0,0.2337115698551416,0.0050729131601132,0.0048897826273316,0.05690044661271319,1.0
cifar10_gist512,12,0.25,0.5713866423672107,0.01240244468587562,0.01209397365056066,0.08728349498981636,0.7378573007067157
cifar10_gist512,12,0.5,0.7959004852016985,0.01727571317082314,0.0171661998367306,0.1050446547994627,0.5092522895432702
cifar10_gist512,12,0.75,0.9475006613609992,0.020566327021008978,0.0200497212567982,0.11327759883654709,0.2444737365189223
cifar10_gist512,12,1.0,0.9993211294870475,0.02169113541146564,0.021964460306695098,0.11766646060876709,0.01336508397238996
cifar10_gist512,13,0.0,0.360793866352381,0.0099292683463293,0.009909589083781,0.0796204808006838,1.0
cifar10_gist512,13,0.25,0.6280490459627692,0.01728429470009274,0.0171853927847778,0.10453668879252245,0.7511743191475989
cifar10_gist512,13,0.5,0.8347894515441651,0.02297391738076692,0.0223309333629217,0.11846645834559255,0.5130291537642366
cifar10_gist512,13,0.75,0.9480749496365248,0.02609160372526816,0.025109490611276042,0.12575572439102908,0.2773415640677685
cifar10_gist512,13,1.0,1.0009112866300314,0.027545692104734197,0.027543658364129642,0.13212220747526598,-0.016707735524980262
cifar10_gist512,14,0.0,0.347819231083793,0.0088433392055197,0.0088763266092589,0.0724167275851315,1.0
cifar10_gist512,14,0.25,0.6265711009711759,0.01593063375190196,0.01630511891097308,0.09975161640695737,0.744769067247409
cifar10_gist512,14,0.5,0.825388121228273,0.02098557664417878,0.0208686201504965,0.1143044221640189,0.49423828294426536
cifar10_gist512,14,0.75,0.9628053295851412,0.02447942309536194,0.02413517632013406,0.1231741490184762,0.24809574009412408
cifar10_gist512,14,1.0,0.9990704065015674,0.02540146635181706,0.025602803339694356,0.12564025602314177,0.00963682812639256
cifar10_gist512,15,0.0,0.4046041980946297,0.0105274428561542,0.01036183657712,0.0794536432337421,1.0
cifar10_gist512,15,0.25,0.64733916289085,0.01684319163759706,0.016626416203637962,0.10119849043189491,0.757054293131587
cifar10_gist512,15,0.5,0.8515543675536621,0.02215669037925564,0.02220720673322192,0.11763132191681913,0.5018306553265769
cifar10_gist512,15,0.75,0.9695948925198439,0.025228000284451678,0.02480644234361648,0.12491265186773774,0.24012177134025453
cifar10_gist512,15,1.0,0.99887625875746,0.02598987549797708,0.02511709620689468,0.12432093882362634,0.005862838804401419
cifar10_gist512,16,0.0,0.6048399784509068,0.0233692677754353,0.0228189882208693,0.12039978739695198,1.0
cifar10_gist512,16,0.25,0.7929756402310667,0.0306382857221486,0.03139301673172758,0.14172882141195026,0.7527052280398311
cifar10_gist512,16,0.5,0.9173824413972123,0.03544500477696878,0.03470939209090014,0.14827606014190559,0.5090714310384193
cifar10_gist512,16,0.75,0.9793933847302438,0.037840928312758336,0.03709297463708934,0.15285651000291492,0.2423018428436822
cifar10_gist512,16,1.0,0.9994768488467454,0.038616895291658945,0.038701839094072474,0.1567156503848262,0.005832752682633541
cifar10_gist512,17,0.0,0.1932239956761208,0.0032743584243146,0.0030852788886497,0.0443293877614733,1.0
cifar10_gist512,17,0.25,0.5579764053696641,0.00945542367601898,0.00929186259016864,0.07741552193372532,0.7367545124763906
cifar10_gist512,17,0.5,0.8037493810022986,0.013620272924766119,0.01366357682249956,0.09325967116477465,0.5022358875367487
cifar10_gist512,17,0.75,0.9533273993254092,0.01615501009690038,0.01565378830952156,0.0998866148152035,0.2556228223047395
cifar10_gist512,17,1.0,1.0010500592510005,0.01696371448690788,0.01681330497161488,0.10357189055520884,-0.0043152207561313405
cifar10_gist512,18,0.0,0.3606995009682102,0.0105963719748485,0.0109261816846116,0.0820487013739862,1.0
cifar10_gist512,18,0.25,0.6410955342876474,0.018833646108440037,0.01806101402165118,0.10632923421182985,0.7390410824844083
cifar10_gist512,18,0.5,0.8166433295451343,0.0239907636894728,0.02390064908847704,0.12281875165244027,0.5132572001312846
cifar10_gist512,18,0.75,0.964977768849258,0.02834842676171976,0.028531022005212497,0.1349856129330293,0.23930363589037945
cifar10_gist512,18,1.0,1.0001136508374824,0.029380623574335917,0.028635338037287482,0.13569757494506432,-0.0063431501738525605
cifar10_gist512,19,0.0,0.23883766630753162,0.0060826520395321,0.0060531546402495,0.06122544392598199,1.0
cifar10_gist512,19,0.25,0.5742209668257389,0.01462410175498578,0.01478349217293334,0.09628095015732892,0.754996017461511
cifar10_gist512,19,0.5,0.821665842016469,0.0209259598246114,0.02139151139155404,0.11597003651599028,0.5055258007613106
cifar10_gist512,19,0.75,0.9561078945903461,0.02434989306734548,0.023773919407234077,0.12375570879260833,0.2654466122335958
cifar10_gist512,19,1.0,0.9995214206546488,0.02545553681667892,0.02500068373620028,0.12610885107073838,-0.01260707907567272
cifar10_gist512,20,0.0,0.44435420496871086,0.0150878894276044,0.0156690915050727,0.0999035456943936,1.0
cifar10_gist512,20,0.25,0.6751959141550289,0.02292603778883724,0.02342733386658688,0.12236671665783332,0.7381302962495235
cifar10_gist512,20,0.5,0.8467823636106081,0.0287521948223761,0.02981979088888632,0.13748197211193708,0.5068905739319334
cifar10_gist512,20,0.75,0.9513930813390218,0.03230421463985434,0.032732026707747316,0.1440296350242193,0.2604707027796073
cifar10_gist512,20,1.0,1.0009310557397593,0.03398625899066332,0.03425447375832592,0.1472645838889053,0.008495316917680459
cifar10_gist512,21,0.0,0.4933167516638609,0.0195738122306174,0.0203205785206433,0.1139504094513839,1.0
cifar10_gist512,21,0.25,0.7195435932137879,0.028550036336303562,0.02796871714302936,0.13395309447096476,0.7573410951378723
cifar10_gist512,21,0.5,0.8621255309797329,0.034207399618404,0.03409131874126668,0.14704969550043887,0.5007344233424494
cifar10_gist512,21,0.75,0.9722807724360762,0.03857813709125994,0.038827545585199005,0.15726482497898805,0.2575446123631052
cifar10_gist512,21,1.0,0.9989349030165302,0.03963571915266874,0.0384908730465381,0.15746048584741476,0.00178767819254632
cifar10_gist512,22,0.0,0.7132863495361073,0.0262272286541666,0.0283748397478855,0.1329478741836991,1.0
cifar10_gist512,22,0.25,0.844237636384829,0.031042250482318023,0.03241694261582218,0.14214488052036112,0.7531719427005188
cifar10_gist512,22,0.5,0.9359827595224657,0.03441567873311852,0.034472564257644424,0.1472207743855135,0.49315066262882035
cifar10_gist512,22,0.75,0.9901752929179786,0.0364083146017806,0.037268039663349885,0.15386064325337642,0.24759479980456414
cifar10_gist512,22,1.0,1.0007048392700066,0.036795481438744324,0.03531200291350614,0.15036448558847645,-0.008130203010730561
cifar10_gist512,23,0.0,0.5616411495077116,0.0236081123549418,0.0227807874454278,0.12084122894366309,1.0
cifar10_gist512,23,0.25,0.7575475015675552,0.0318428707492109,0.030578644862451883,0.14031162811707287,0.7361094085971925
cifar10_gist512,23,0.5,0.8793550852730931,0.03696294986792376,0.03631518200670924,0.15219291926142892,0.49661661477683905
cifar10_gist512,23,0.75,0.9685120772852296,0.04071058888350528,0.04108553856364166,0.16177826596538192,0.23421060166246194
cifar10_gist512,23,1.0,1.0016769627649276,0.04210464689248446,0.0418753197864631,0.16369222434975778,0.007164392859704621
cifar10_gist512,24,0.0,0.3155301678512666,0.008675666273611,0.0086852627239842,0.0752492506982298,1.0
cifar10_gist512,24,0.25,0.6205467386496795,0.01706225572142462,0.01709357816915642,0.10408525079483213,0.7424248168644839
cifar10_gist512,24,0.5,0.8247870145213524,0.0226779484621838,0.0221299172639338,0.11985090315839583,0.49297165239738927
cifar10_gist512,24,0.75,0.9507441372367106,0.026141205141899538,0.025099159749394362,0.12648967353864066,0.2645582476050691
cifar10_gist512,24,1.0,1.001001551139073,0.02752305890808892,0.02712082349212428,0.1311595555875955,-0.02488870265063638
cifar10_gist512,25,0.0,0.44738525161589815,0.0125407799682332,0.013071408431498599,0.0864122418791237,1.0
cifar10_gist512,25,0.25,0.7006167509237049,0.01963918230128888,0.0199642782783145,0.11034648523767246,0.7553324527312215
cifar10_gist512,25,0.5,0.8649608943977833,0.024245958530348923,0.025404910396250056,0.12324936048694375,0.4886511595455542
cifar10_gist512,25,0.75,0.9654443208383366,0.027062637303047997,0.027592157191351264,0.12932518219496,0.23088173268823659
cifar10_gist512,25,1.0,1.0002150286402354,0.02803730464916272,0.0281146128208854,0.13284595977089034,0.00063393997769418
cifar10_gist512,26,0.0,0.3028614652266878,0.0073518663880503005,0.007434969007882,0.0685242812736599,1.0
cifar10_gist512,26,0.25,0.5966255763580375,0.01448289737948236,0.01484652292125066,0.09668932834343921,0.7437772453405043
cifar10_gist512,26,0.5,0.7990790211054679,0.0193973907914111,0.0194751022924114,0.11071990894678123,0.5102350107881019
cifar10_gist512,26,0.75,0.9492455276622103,0.0230426352973079,0.022958589254704502,0.12036070348811707,0.26349584909969687
cifar10_gist512,26,1.0,1.0008752696740644,0.024295930973720757,0.02422209763867382,0.12437339276427033,-0.011231028657831139
cifar10_gist512,27,0.0,0.3455968053306055,0.0116623062864871,0.0117443309819509,0.0862533303015899,1.0
cifar10_gist512,27,0.25,0.630450041558932,0.02127479585916668,0.021384504014424422,0.11655714688034542,0.7598633334694205
cifar10_gist512,27,0.5,0.8284658002638267,0.027956919049971263,0.028041327038232023,0.13328683242213687,0.5022319682069526
cifar10_gist512,27,0.75,0.9519641441061601,0.03212442143873146,0.03186835517720004,0.14187885766935332,0.25189542067721404
cifar10_gist512,27,1.0,1.0007888362924682,0.03377203075061582,0.03423118274900216,0.14824523787458385,-0.0013677965915693004
cifar10_gist512,28,0.0,0.5122561160742071,0.0171823646841928,0.016759583815384,0.1034750408685976,1.0
cifar10_gist512,28,0.25,0.7320124240820334,0.0245535466132247,0.02343898156339966,0.1216262024989141,0.7557561846123064
cifar10_gist512,28,0.5,0.8737117876033326,0.02930650136211102,0.0296214304272742,0.13747284948647384,0.4950450408294499
cifar10_gist512,28,0.75,0.967992639635239,0.032468919401672236,0.03273809778699796,0.14383704459892993,0.26388066996141957
cifar10_gist512,28,1.0,1.0007003897317104,0.033566019997491384,0.03421671017587548,0.14656974454585908,0.011064363121002601
cifar10_gist512,29,0.0,0.3929532390076097,0.0122937818772505,0.0116504693429535,0.0854734557569176,1.0
cifar10_gist512,29,0.25,0.6506375000927462,0.02035559123396076,0.01936632097219776,0.11018042054644746,0.7502447092728228
cifar10_gist512,29,0.5,0.8556783682569549,0.026770419918154542,0.02692844833938262,0.13041999148380018,0.5072754347469349
cifar10_gist512,29,0.75,0.9631984088301759,0.03013425000027458,0.029818801416945363,0.13799866443149286,0.24792486513195322
cifar10_gist512,29,1.0,1.0013217905907528,0.031326963262980664,0.03152903831762396,0.1410271007834995,0.009533272701916581
cifar10_gist512,30,0.0,0.3697188124810742,0.0087876866801331,0.0092324256378258,0.0763236459233517,1.0
cifar10_gist512,30,0.25,0.6311058671087613,0.015000482623343558,0.01518116998107596,0.09784346755988745,0.7538638579256889
cifar10_gist512,30,0.5,0.8314262732688092,0.01976181178903654,0.020013651501270678,0.1121516717110472,0.5018426182936571
cifar10_gist512,30,0.75,0.9645300106002365,0.022925497000979077,0.023333097410379082,0.12035933819475426,0.23917873195250133
cifar10_gist512,30,1.0,0.9975264568773691,0.02370977527314876,0.02427962144581384,0.12388377340910799,0.01972122591025192
cifar10_gist512,31,0.0,0.22390104147755743,0.0036587873275338,0.0036709429416229996,0.0477214390097546,1.0
cifar10_gist512,31,0.25,0.5533336340069206,0.00904207535008584,0.00894682906526392,0.07543509156314994,0.7503046387567623
cifar10_gist512,31,0.5,0.8099363029977672,0.01323524295359238,0.01366938298142204,0.09251104034842807,0.48704807679225154
cifar10_gist512,31,0.75,0.9545275005706106,0.015598020892727141,0.01572070854272764,0.1001111978690024,0.2464740117535858
cifar10_gist512,31,1.0,0.9974575259833444,0.01629954435110084,0.0163563823164293,0.10237641762250907,0.00160582172427488
cifar10_gist512,32,0.0,0.3821491022116275,0.0130812122323516,0.012604240242012298,0.0902692009274743,1.0
cifar10_gist512,32,0.25,0.6503873363540328,0.02226318138873836,0.02177206164756204,0.11805187855112162,0.7480399514201135
cifar10_gist512,32,0.5,0.8486134145875471,0.029048588928236842,0.029369180506743704,0.1360719316086266,0.4902723728362156
cifar10_gist512,32,0.75,0.9659483643314488,0.03306504054617704,0.032590242934811484,0.14370974634414607,0.25025307470771097
cifar10_gist512,32,1.0,1.0004794421187426,0.03424706179006648,0.03414847994153768,0.14744519652560184,0.00568205108633812
cifar10_gist512,33,0.0,0.2243339291891191,0.0033235208570473,0.0032724819305503,0.0461120373709946,1.0
cifar10_gist512,33,0.25,0.5433778214853802,0.00805017559979144,0.0080206535933812,0.07101444419987243,0.7510206736026397
cifar10_gist512,33,0.5,0.7787738154687142,0.01153758162212994,0.01170995001934744,0.08589168419719946,0.5021060862822931
cifar10_gist512,33,0.75,0.9461307110470651,0.01401698424765272,0.014153451659020442,0.0949881544211961,0.24133377924087646
cifar10_gist512,33,1.0,1.0010603835397338,0.01483077069921646,0.01422095400422764,0.09467756009772688,0.01223844276606604
cifar10_gist512,34,0.0,0.5389953031190007,0.0223183979168705,0.0225691134445959,0.11895272866992541,1.0
cifar10_gist512,34,0.25,0.7338842289527603,0.03038824299934052,0.03075204363108166,0.13917785554671885,0.7538108160395963
cifar10_gist512,34,0.5,0.8787823021473864,0.03638809649756572,0.03818219242441766,0.15512437514776894,0.5015922245812365
cifar10_gist512,34,0.75,0.9725192791824062,0.04026950166174068,0.04145971109233626,0.16295153221187336,0.25753018314960824
cifar10_gist512,34,1.0,1.0013879694067924,0.041464879269000596,0.04166198506573288,0.1617014877973591,0.007469178618476499
cifar10_gist512,35,0.0,0.3379655210559542,0.0087130814666256,0.0081762477789343,0.0715004039673613,1.0
cifar10_gist512,35,0.25,0.6394352501059616,0.016485265743670142,0.01590354325608814,0.10004565117772815,0.7553331354111594
cifar10_gist512,35,0.5,0.8629954129198975,0.0222488652528858,0.02259014481019854,0.12005753524114957,0.483105977535548
cifar10_gist512,35,0.75,0.9681478110473231,0.02495979685452578,0.02444743500154112,0.1244847964126031,0.2488637784751197
cifar10_gist512,35,1.0,1.0003444968934199,0.025789858885279338,0.02609062696462086,0.12823259741671875,0.0036523667642726796
cifar10_gist512,36,0.0,0.3177550354140334,0.0099507500739418,0.0095132493441819,0.0788746646286909,1.0
cifar10_gist512,36,0.25,0.5781592912512277,0.01810551515783862,0.01778619054171818,0.10711643640981428,0.7531947473372236
cifar10_gist512,36,0.5,0.8274163286196794,0.025911196285103338,0.02509753160808988,0.12616354407644598,0.5123714120549664
cifar10_gist512,36,0.75,0.9561059628220541,0.029941213890918077,0.03048881190465282,0.13993071912084512,0.25255837020952204
cifar10_gist512,36,1.0,0.9987981461624085,0.0312781533542919,0.030527763412588237,0.1403602993974964,-0.007645748225702
cifar10_gist512,37,0.0,0.3062589971383649,0.0081623909913138,0.0080290454786299,0.0710136658811184,1.0
cifar10_gist512,37,0.25,0.6171966083209139,0.01644947604054242,0.01595629292398634,0.10089358162280646,0.7532942596635939
cifar10_gist512,37,0.5,0.8243333626208103,0.02197006871884866,0.02139560953147946,0.11688542554269521,0.5194784945418676
cifar10_gist512,37,0.75,0.9563627314634745,0.025488905196796578,0.02512432397382024,0.12628861571240252,0.2624258616427248
cifar10_gist512,37,1.0,1.0007261832064747,0.026671276465017817,0.026921306768697077,0.13126751466638908,0.009585386108551561
cifar10_gist512,38,0.0,0.3330921321507941,0.0076621901397748,0.0076653708342708,0.0707260540817706,1.0
cifar10_gist512,38,0.25,0.6242929885998999,0.01436074623166184,0.01443299777864066,0.09596667157956588,0.7531931300979814
cifar10_gist512,38,0.5,0.8266897582327755,0.019016522765888822,0.0185653447506266,0.10892939685441053,0.5106001902705419
cifar10_gist512,38,0.75,0.9649869075193708,0.022197801911632842,0.02234935943516536,0.11846428082816893,0.24722405335385167
cifar10_gist512,38,1.0,0.9999440175256332,0.0230019278508302,0.02290645576995848,0.12065591847429083,-0.006121999655872021
cifar10_gist512,39,0.0,0.407572447705561,0.015438773280734699,0.0156840926597231,0.0992947247725915,1.0
cifar10_gist512,39,0.25,0.684928254933401,0.02594496291644634,0.0263177482059209,0.12947559641622747,0.7471331461820423
cifar10_gist512,39,0.5,0.85860384329058,0.032523763932411374,0.03144489332625146,0.14194115098976018,0.5115199859697981
cifar10_gist512,39,0.75,0.9631939494021765,0.0364856189222547,0.036093149476643584,0.15158473503823683,0.2700124473137306
cifar10_gist512,39,1.0,0.9993113260833171,0.03785373885581274,0.03801042457657424,0.1552275561657731,0.01581419347264956
cifar10_gist512,40,0.0,0.22818368830450328,0.0038549589739025,0.0034614704037751,0.0475599553419638,1.0
cifar10_gist512,40,0.25,0.5470230266495157,0.00924146393277594,0.00915404521023548,0.07658355506750379,0.7543124728825262
cifar10_gist512,40,0.5,0.8094579611744083,0.013675067024344002,0.013667180081422639,0.09357946295825145,0.5025388971117126
cifar10_gist512,40,0.75,0.9441184989146449,0.015950036161049043,0.01585950232899796,0.1002939717822204,0.24956729795641014
cifar10_gist512,40,1.0,1.0005394471272198,0.0169032175310421,0.0162865296596005,0.10177228118425119,0.0014978875072962998
cifar10_gist512,41,0.0,0.4067514306239035,0.0109795419333329,0.0110134348749208,0.0812775818850844,1.0
cifar10_gist512,41,0.25,0.6563605744874679,0.017717303267791217,0.0176440483412419,0.10396410929428165,0.7542153959690643
cifar10_gist512,41,0.5,0.8406471067753681,0.02269179519741992,0.02251882477731476,0.11807567118500903,0.5009814123406757
cifar10_gist512,41,0.75,0.9704422675677117,0.02619538806365106,0.026302717283488358,0.12727587398027243,0.24443397345246187
cifar10_gist512,41,1.0,1.0002719300537537,0.0270005875183163,0.026897171726606984,0.12979482264264908,0.00302935053413476
cifar10_gist512,42,0.0,0.2909933509521314,0.00694938503771,0.0073637521295345,0.0676106098272545,1.0
cifar10_gist512,42,0.25,0.5966076404731201,0.01424794139289258,0.014280252015560518,0.09491825470013324,0.7479135635653473
cifar10_gist512,42,0.5,0.8250007366434332,0.01970233256729212,0.0206907511130702,0.11384563180898484,0.5063891546373026
cifar10_gist512,42,0.75,0.9645513467438462,0.02303502356748836,0.02393564638892334,0.12285351455503235,0.23485596306659837
cifar10_gist512,42,1.0,1.0006291475976077,0.02389661895661412,0.02384283591565218,0.12292467294758407,-0.01710380757743544
cifar10_gist512,43,0.0,0.1535595460608389,0.0022291026128466,0.0021214064311108,0.0363182267802585,1.0
cifar10_gist512,43,0.25,0.5387032473408835,0.00781992944756918,0.007719722606357521,0.06970590104907046,0.7472481781858563
cifar10_gist512,43,0.5,0.7974434142366175,0.01157585603677088,0.01190687631433102,0.08699740178606062,0.4977140236455925
cifar10_gist512,43,0.75,0.9540489841791807,0.01384917537184494,0.01330911824215954,0.09199618627045666,0.24250341712359572
cifar10_gist512,43,1.0,0.9989102737209687,0.01450039127016264,0.01441933251174834,0.0956759211486918,0.0095557967971202
cifar10_gist512,44,0.0,0.3581563427293852,0.0102534815155276,0.0107559837760383,0.080129103207316,1.0
cifar10_gist512,44,0.25,0.6072185902392618,0.01738376191653078,0.018115872331353842,0.10624425163304503,0.7635181004703451
cifar10_gist512,44,0.5,0.8109341444772744,0.0232158341727052,0.02410006943909762,0.12208331365747727,0.5235231929500042
cifar10_gist512,44,0.75,0.956750494548924,0.02739033863276178,0.02789632057644978,0.13179053926928108,0.255181579596392
cifar10_gist512,44,1.0,1.0006312863682303,0.028646580206978238,0.0276950541036853,0.1314998661488075,0.00166610948489928
cifar10_gist512,45,0.0,0.2890309527641095,0.006578741230997301,0.006455709619434899,0.0635831814529231,1.0
cifar10_gist512,45,0.25,0.6138851091111316,0.01397286774922254,0.013941879498350079,0.09433857230697221,0.7485875071977243
cifar10_gist512,45,0.5,0.8288603859457954,0.01886600014155668,0.01881290676660688,0.1083107615672354,0.504001189721788
cifar10_gist512,45,0.75,0.9531936062557825,0.02169599490514022,0.02140918583282962,0.11667185414317904,0.25861853217811664
cifar10_gist512,45,1.0,1.0002435647025647,0.02276691654377584,0.02301587801630146,0.12039418433610491,0.00531662146163068
cifar10_gist512,46,0.0,0.542352840435543,0.0219693931843077,0.0220720280642735,0.1099802221854739,1.0
cifar10_gist512,46,0.25,0.745728119957396,0.03020763063171546,0.02961948762345412,0.1318241570517278,0.7524042951668158
cifar10_gist512,46,0.5,0.8764013521253213,0.03550088513713306,0.0349111060099693,0.14425608421799468,0.4968242385042941
cifar10_gist512,46,0.75,0.9692043355943826,0.03926010806453824,0.03940100667862606,0.15283465900491405,0.256018294189463
cifar10_gist512,46,1.0,1.0003418516308236,0.04052141303352838,0.04110397850314698,0.15717742188297504,0.0010508276884091004
cifar10_gist512,47,0.0,0.2901350043414087,0.0068101302229147,0.0071768155164661,0.0666675258100342,1.0
cifar10_gist512,47,0.25,0.610399674758263,0.014327472421207941,0.014723760860907719,0.09673322526699298,0.7588917535438047
cifar10_gist512,47,0.5,0.8185079899063517,0.019212249181761,0.01873215944582502,0.10921929244802872,0.5090292247421049
cifar10_gist512,47,0.75,0.9497660432209016,0.02229317503525274,0.021639349122644543,0.11775676244583885,0.254709533778632
cifar10_gist512,47,1.0,1.000344271879899,0.0234803614086929,0.0237636942089881,0.12341964617387044,0.0056306963577258005
cifar10_gist512,48,0.0,0.3186460437608266,0.0088698850484629,0.0084503354280493,0.0736905839670207,1.0
cifar10_gist512,48,0.25,0.6026104546863591,0.01677436631249048,0.01645394770779678,0.10227678670956006,0.7504236773796013
cifar10_gist512,48,0.5,0.8175061635006159,0.02275623952859458,0.023279350353777723,0.1223189889920657,0.49146328453707655
cifar10_gist512,48,0.75,0.9488064499506728,0.02641113646030232,0.02677487393315096,0.1305997053835288,0.24990757047798545
